"","age_grp","region","future_decision_role","num_hh_vehicles","household_members_1","household_members_2","household_members_3","household_members_4","modes_used_1","modes_used_2","modes_used_3","modes_used_4","modes_used_5","modes_used_6","modes_used_7","modes_used_8","modes_used_9","modes_used_10","modes_used_11","modes_used_12","autonomous_aware","autonomous_att_1","autonomous_att_2","autonomous_att_3","autonomous_att_4","autonomous_att_5","autonomous_att_7","autonomous_att_8","autonomous_hhveh","autonomous_rideshare","autonomous_pooled","autonomous_pref","housing","income","gender","employment","student","education","license","drive_freq","transit_freq","tnc_freq","job_type","work_mode","work_distance","work_days","school_mode","school_distance","ethnicity","race_1","race_2","race_3","race_4","race_5","race_6","race_7"
"3450","2",2,2,2,0,2,2,2,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,2,3,4,2,2,1,1,2,2,3,1,"3","1",5,4,"4","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3451","3",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,3,4,1,2,2,4,2,3,1,1,1,"4","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3452","1",5,3,4,0,0,0,3,"0","0","0","1","0","0","0","0","0","0","0","0","2",4,3,2,2,3,2,4,2,2,2,3,1,"4","1",4,1,"3","0",1,0,0,5,"6",0,0,"1",1,"1",0,0,0,0,1,0,0
"3453","2",2,2,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,1,1,1,1,1,1,1,2,5,"5","1",1,4,"3","0",1,0,0,1,"1",25,5,"6",0,"1",0,0,0,0,0,0,1
"3454","3",4,1,2,0,0,0,2,"0","0","0","1","0","0","0","0","0","0","0","0","2",4,2,3,2,3,1,3,2,2,3,4,1,"3","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3455","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,3,1,"3","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3456","3",2,2,3,0,0,0,2,"1","0","0","0","0","0","1","0","0","0","0","0","1",3,2,1,2,1,1,3,1,2,1,2,1,"4","0",2,4,"4","0",1,0,0,1,"1",1.5,1,"6",0,"1",0,0,0,0,1,0,0
"3457","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,2,1,"5","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3458","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","1","0","0","0","0","2",3,3,3,2,2,1,2,2,2,3,2,2,"2","1",1,4,"3","0",1,0,0,1,"1",12,5,"6",0,"1",0,0,0,0,1,0,0
"3459","2",2,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","3",1,4,1,4,1,1,1,1,1,1,4,1,"3","0",1,4,"4","0",1,0,0,1,"1",10,4,"6",0,"1",0,0,0,0,1,0,0
"3460","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","1",3,2,3,2,3,1,3,2,2,2,1,1,"3","0",1,4,"4","0",1,0,1,1,"1",6,3,"6",0,"0",0,0,0,0,1,0,0
"3461","3",4,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,4,4,1,1,3,1,1,1,1,1,"3","0",2,4,"4","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3462","3",3,1,1,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","2",3,4,1,2,1,1,3,2,2,2,2,4,"3","1",1,4,"3","0",1,4,0,1,"1",2,4,"6",0,"1",0,0,0,0,1,0,0
"3463","3",2,1,1,0,0,0,1,"0","0","0","0","1","1","0","0","0","0","0","0","1",1,3,2,4,1,1,1,1,1,1,1,5,"3","1",1,4,"3","0",1,0,0,1,"5",10,5,"6",0,"1",0,0,0,1,0,0,0
"3464","2",4,1,1,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,2,2,4,"2","1",1,4,"3","0",1,0,1,1,"1",8,5,"6",0,"1",0,0,0,0,1,0,0
"3465","3",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,2,3,2,1,1,1,1,1,2,2,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"3466","2",4,2,1,0,0,0,3,"0","0","0","0","0","0","0","1","0","1","0","0","1",3,3,2,3,3,3,2,2,2,3,3,1,"4","1",1,4,"4","0",1,0,0,1,"1",15,5,"6",0,"1",0,1,0,0,0,0,0
"3467","2",2,3,2,0,0,0,2,"0","0","1","0","0","0","0","0","0","0","0","0","2",3,3,2,4,1,1,2,1,2,3,2,1,"3","0",1,4,"3","0",1,0,0,1,"1",1,5,"6",0,"1",0,0,0,0,1,0,0
"3468","2",2,1,1,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,3,2,3,2,3,1,1,2,2,1,"2","1",4,4,"3","0",2,3,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3470","2",4,1,5,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,3,1,4,1,1,1,1,1,2,1,1,"4","1",1,4,"4","0",1,0,0,1,"1",19,4,"6",0,"1",0,0,0,0,1,0,0
"3471","2",2,2,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,2,2,2,2,3,1,1,2,1,1,"3","0",1,4,"4","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,0,1,0
"3472","2",2,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,2,1,1,1,"2","1",2,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",1,0,0,0,1,0,0
"3473","2",2,1,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,2,2,2,3,3,2,3,3,2,1,"3","0",1,4,"3","0",1,0,0,4,"6",0,0,"6",0,"0",0,0,1,0,0,0,0
"3474","2",3,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",4,2,3,1,1,1,3,2,2,2,3,6,"4","1",1,4,"3","0",1,0,0,1,"1",19,5,"6",0,"1",0,0,0,0,0,1,0
"3475","2",2,2,3,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,4,3,2,1,3,2,2,2,3,3,"3","1",2,4,"4","0",1,0,0,1,"1",21,3,"6",0,"1",0,0,0,0,1,0,0
"3476","2",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,3,1,"3","1",1,4,"3","0",1,0,0,1,"1",3,5,"6",0,"0",0,0,0,0,1,0,0
"3477","3",2,2,2,0,0,0,2,"0","0","0","0","0","1","1","1","0","0","0","0","1",1,4,1,4,1,1,2,1,1,1,3,1,"4","1",2,4,"3","0",1,0,0,1,"1",0.5,3,"6",0,"1",0,0,0,0,1,0,0
"3478","3",2,1,3,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,4,2,1,1,1,1,1,2,2,"4","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3479","3",2,3,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",2,4,4,3,1,1,3,1,1,1,1,1,"3","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3480","3",4,2,1,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,3,2,2,1,3,2,1,3,3,2,"5","1",1,4,"3","0",1,0,0,1,"1",7,5,"6",0,"1",0,0,0,0,1,0,0
"3481","3",3,2,2,0,0,0,2,"0","1","0","0","1","1","0","0","0","0","0","0","2",1,4,1,2,1,1,2,1,1,1,4,4,"3","0",1,4,"3","0",1,0,0,1,"1",17,5,"6",0,"1",1,0,0,0,0,0,0
"3482","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","1","1","0","0","0","0","2",3,3,2,2,2,2,2,2,3,2,2,1,"3","1",4,4,"3","0",1,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3483","2",2,2,2,1,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,2,3,2,3,1,3,2,2,2,3,4,"5","1",1,4,"4","0",2,0,0,1,"1",18,3,"6",0,"1",0,0,0,0,1,0,0
"3484","2",2,2,3,0,0,1,2,"0","0","1","1","0","0","0","0","0","0","0","0","1",3,3,2,2,1,1,3,2,2,3,3,1,"3","1",1,4,"3","0",1,0,0,1,"2",18,4,"6",0,"1",0,0,0,0,1,0,0
"3485","2",2,1,1,0,0,0,1,"0","0","1","0","0","1","1","1","0","0","0","0","1",3,2,3,2,2,1,2,2,2,2,3,6,"5","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3486","2",4,3,3,0,1,2,2,"0","0","0","0","0","0","1","1","0","0","0","0","1",2,1,1,1,2,1,1,1,1,2,3,4,"2","1",2,4,"4","0",1,0,0,1,"1",25,3,"6",0,"1",0,0,0,0,1,0,0
"3487","3",2,1,1,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,2,1,3,1,1,1,1,1,3,2,5,"2","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3488","3",2,1,3,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,1,1,1,1,1,1,1,1,1,3,1,"5","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3489","2",2,3,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",2,2,1,3,1,1,2,1,1,1,3,1,"3","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3490","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,4,4,2,4,1,3,2,2,2,2,5,"2","1",1,4,"2","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,1,0,0
"3491","1",1,3,4,0,0,0,4,"0","0","0","0","0","1","1","1","0","0","0","0","1",2,3,1,4,1,1,2,1,1,2,2,1,"1","1",2,1,"3","0",1,0,0,1,"1",3,4,"1",8,"0",0,0,0,0,1,0,0
"3492","2",2,1,1,0,0,0,1,"0","0","1","0","1","1","1","0","0","0","0","0","2",3,4,1,4,1,1,1,1,1,1,2,5,"2","0",1,2,"4","0",1,0,0,1,"1",7,3,"1",3,"1",0,1,0,0,0,0,0
"3493","3",3,1,1,0,0,0,1,"0","0","0","0","0","0","1","1","0","0","0","0","1",2,2,2,2,2,2,2,1,1,1,2,2,"2","1",4,3,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3494","2",2,1,1,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","2",4,1,4,1,4,1,4,3,3,2,3,1,"3","0",1,4,"3","0",1,0,4,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3495","3",3,2,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",2,3,1,3,1,1,1,1,1,2,1,2,"4","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3496","3",2,3,2,0,0,0,2,"0","0","0","0","1","0","0","0","0","0","0","0","1",3,3,3,3,2,1,3,1,1,1,2,1,"4","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3497","3",4,3,1,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","1",1,2,1,4,1,1,1,1,1,3,3,6,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3498","2",4,1,1,0,0,0,3,"0","1","1","1","0","0","1","1","0","0","0","0","1",3,3,3,3,3,3,3,2,2,2,3,1,"3","0",1,1,"2","0",1,2,2,1,"1",15,4,"1",10,"1",0,0,0,1,0,0,0
"3499","2",4,1,2,0,0,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,2,2,2,2,2,1,2,2,3,1,"5","0",1,4,"4","0",1,0,0,1,"1",1,5,"6",0,"1",0,0,0,0,1,0,0
"3500","2",2,3,2,0,0,0,2,"0","1","0","0","0","0","0","0","0","0","0","0","1",1,2,1,4,1,1,1,1,1,1,1,2,"3","0",1,4,"3","0",4,5,0,1,"4",3,5,"6",0,"1",0,0,0,0,1,0,0
"3501","2",2,1,1,0,0,0,1,"0","1","1","1","0","1","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,2,5,"2","1",2,4,"3","0",1,1,0,1,"1",11,4,"6",0,"1",0,0,0,0,1,0,0
"3502","2",2,1,3,0,0,0,3,"0","1","0","0","1","1","1","0","0","0","0","0","1",3,3,3,3,3,3,3,3,1,2,3,4,"3","1",1,4,"3","0",1,0,0,1,"1",5,5,"6",0,"1",0,0,0,0,1,0,0
"3503","2",1,1,3,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,2,2,2,2,2,1,1,2,2,1,"3","0",1,4,"3","0",1,0,0,1,"1",20,5,"6",0,"1",0,0,0,0,1,0,0
"3504","3",2,3,5,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",1,4,3,1,1,1,3,1,2,2,1,1,"5","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3505","2",3,1,1,0,2,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,3,3,2,2,2,3,2,2,2,3,1,"2","1",1,4,"3","0",1,0,0,1,"1",7,5,"6",0,"0",0,0,0,0,1,0,0
"3506","2",2,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,1,1,4,1,1,1,1,1,1,3,1,"2","0",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"3507","3",2,2,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,2,2,2,3,3,2,2,2,3,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3508","2",5,1,1,0,0,0,1,"0","0","0","0","1","0","1","0","0","0","0","0","2",3,3,2,2,2,2,3,2,2,2,2,2,"3","1",1,4,"4","0",1,1,4,1,"1",1,5,"6",0,"1",0,0,0,0,1,0,0
"3509","2",4,1,1,0,0,0,1,"0","1","0","1","0","1","1","1","0","0","0","0","1",3,3,3,3,3,1,3,2,2,3,2,6,"3","1",1,4,"3","0",1,1,1,1,"3",0.5,5,"6",0,"1",0,0,0,0,1,0,0
"3510","1",3,3,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,3,4,1,1,1,1,2,2,3,3,5,"4","1",1,2,"3","0",1,0,0,1,"1",8,5,"1",8,"1",0,0,0,0,0,0,1
"3511","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,1,3,1,1,3,4,2,2,2,4,1,"2","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3512","3",2,2,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,2,4,1,1,1,1,1,1,2,4,"3","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3513","3",2,1,1,0,0,0,1,"0","0","0","0","1","0","0","0","0","0","0","0","2",4,1,4,1,1,1,1,2,2,1,3,1,"1","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3514","3",6,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,2,1,"3","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,0,1,0
"3516","2",2,3,1,0,0,0,2,"0","0","1","0","0","1","1","1","0","0","1","1","1",3,3,2,3,1,1,1,1,1,2,3,5,"3","1",2,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3517","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","1","0","0","0","0","0","2",1,4,4,4,1,1,1,1,2,2,2,6,"2","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3518","3",2,1,2,0,0,0,1,"0","0","0","1","0","0","0","0","0","0","0","0","2",4,2,3,2,3,1,4,2,1,2,2,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3519","2",4,3,3,0,0,2,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,2,4,1,1,1,1,1,1,3,1,"2","1",2,4,"3","0",1,0,0,1,"1",3,5,"6",0,"1",0,0,0,0,1,0,0
"3520","3",2,2,3,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","2",2,3,2,2,1,1,3,1,2,1,2,1,"3","0",1,4,"3","0",1,0,0,1,"1",12,5,"6",0,"1",0,0,0,0,1,0,0
"3521","2",2,1,2,0,0,0,2,"0","0","1","1","0","1","1","0","0","0","0","0","2",3,3,2,3,2,1,1,1,2,2,3,1,"3","0",1,4,"3","0",1,0,0,1,"1",30,5,"6",0,"1",0,1,0,0,1,0,0
"3522","2",5,3,5,0,0,0,6,"0","0","0","0","1","1","1","0","0","0","0","0","1",4,2,3,1,1,3,4,2,2,2,3,4,"5","1",5,4,"3","0",1,0,2,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3523","3",2,3,2,0,0,0,2,"0","0","1","0","0","1","1","1","0","0","0","0","2",3,3,2,2,2,2,3,2,2,3,2,1,"4","0",2,4,"3","0",1,0,0,1,"1",3,3,"6",0,"1",0,0,0,0,1,0,0
"3524","1",2,3,2,0,0,0,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,3,1,3,2,2,3,1,1,2,3,1,"5","0",1,4,"3","0",1,0,0,1,"1",50,5,"6",0,"1",0,1,0,0,0,0,0
"3525","3",2,3,2,0,0,0,2,"0","1","0","0","0","0","1","1","0","0","0","0","2",1,4,2,2,1,2,2,1,2,3,2,2,"5","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3526","3",5,3,1,0,0,0,2,"0","1","0","1","0","0","0","0","0","0","0","0","2",1,2,3,4,1,1,1,2,2,1,2,1,"3","1",4,4,"3","1",5,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3527","3",6,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,4,1,1,1,1,1,1,3,1,"3","0",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3528","2",5,3,2,0,0,2,2,"0","0","0","0","0","0","1","0","0","0","0","0","2",4,1,4,1,3,3,4,2,2,4,2,1,"4","1",1,4,"4","0",1,0,0,1,"1",15,5,"6",0,"1",0,1,0,0,0,0,0
"3529","2",3,1,1,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,4,1,4,1,1,2,1,1,2,2,4,"1","1",2,4,"3","0",1,0,0,2,"1",16,5,"6",0,"1",0,0,0,0,1,0,0
"3530","2",1,1,1,1,1,1,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,3,3,1,1,3,1,2,2,2,1,"2","1",1,4,"3","0",1,0,0,1,"2",4,5,"6",0,"1",0,0,0,0,1,0,0
"3531","3",2,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,2,4,1,1,2,1,1,1,1,4,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3532","3",2,3,3,0,0,0,2,"0","1","1","1","0","0","0","0","0","0","0","0","1",3,3,3,4,2,1,3,1,1,4,3,1,"3","0",4,4,"4","0",1,1,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3533","3",2,2,2,0,0,0,2,"0","0","0","0","1","1","1","0","0","0","0","0","3",3,4,1,3,1,2,3,1,2,1,1,1,"3","0",1,4,"4","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,1,0,0
"3534","2",1,3,3,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,3,1,4,1,1,1,1,1,1,1,1,"2","1",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3535","3",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",4,1,3,1,1,1,3,2,2,1,3,1,"2","1",4,4,"4","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3536","3",4,3,3,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,4,3,2,1,1,1,1,1,1,2,1,"3","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3537","3",2,2,4,0,0,0,4,"0","0","0","0","0","0","1","0","0","0","0","0","2",3,2,3,1,2,2,3,2,2,1,4,1,"4","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3538","3",4,2,1,0,0,0,2,"0","0","0","0","0","1","1","0","0","0","0","0","2",2,3,1,4,1,1,3,2,1,1,2,2,"4","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3539","3",5,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,3,1,4,1,1,2,1,1,1,3,1,"3","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,0,1,0
"3540","2",2,2,1,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,3,1,4,1,1,1,1,1,1,1,2,"3","1",1,4,"2","0",1,0,0,1,"1",8,5,"6",0,"1",0,0,0,0,1,0,0
"3542","3",5,1,2,0,0,0,1,"0","0","1","0","1","1","0","0","0","0","0","0","1",1,4,1,4,1,1,1,1,1,1,2,1,"1","1",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3543","3",2,2,1,0,0,0,2,"0","0","1","1","0","0","1","0","0","0","0","0","1",4,1,4,1,4,4,4,2,3,2,1,1,"3","0",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3544","2",2,2,3,0,0,0,2,"0","0","0","1","0","0","1","0","0","0","0","0","1",2,3,2,3,2,1,2,1,1,1,3,6,"2","0",4,4,"4","0",1,0,1,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3545","2",5,1,1,0,0,0,2,"0","1","1","0","0","0","1","0","0","0","0","0","1",3,3,3,4,2,1,2,1,2,2,3,1,"5","1",1,4,"4","0",1,1,0,3,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3546","3",5,3,2,0,0,0,2,"0","0","1","0","1","0","1","1","0","0","0","0","2",2,3,3,3,1,1,3,1,2,3,3,1,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,1,0,0,0,0,0
"3547","3",2,3,3,0,0,0,2,"0","0","1","0","0","1","0","0","0","0","0","0","1",2,3,3,3,2,1,2,2,2,2,2,1,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3548","3",2,2,2,0,0,0,2,"0","1","1","0","1","0","1","1","0","0","0","0","1",1,4,1,4,1,1,1,1,1,4,1,1,"5","1",4,4,"4","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3549","2",2,2,1,0,0,0,2,"0","1","1","0","1","0","1","1","0","0","0","0","1",2,2,3,2,2,1,3,1,3,2,3,5,"3","1",2,4,"4","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3550","3",4,3,2,0,0,0,3,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,4,3,1,1,1,2,1,3,4,1,"2","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3551","2",2,2,5,0,0,0,4,"0","0","0","0","0","1","0","0","0","0","0","0","1",1,3,1,4,1,1,1,1,1,1,3,1,"4","0",5,4,"3","0",1,0,0,1,"1",10,4,"6",0,"1",0,0,0,0,1,0,0
"3552","2",2,1,1,0,0,0,1,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,1,1,1,1,1,1,1,3,2,4,1,"1","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3553","3",2,3,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",3,2,3,2,2,2,3,2,2,2,2,1,"2","1",4,4,"2","0",2,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3554","3",4,2,2,0,0,0,3,"0","0","1","0","0","1","0","0","0","0","0","0","1",2,2,3,2,2,2,3,2,2,3,3,1,"3","0",1,4,"4","0",1,0,0,1,"2",17,5,"6",0,"1",0,0,0,0,1,0,0
"3555","2",2,2,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,3,2,3,2,2,2,1,1,1,3,5,"5","0",1,4,"3","0",1,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3556","2",2,1,4,0,0,0,6,"0","0","0","0","0","0","0","0","0","0","0","0","2",1,4,3,4,1,1,3,1,2,1,2,1,"3","1",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3557","3",4,1,1,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","2",3,4,2,2,1,1,3,2,1,1,3,5,"2","1",4,4,"2","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3558","3",1,2,2,0,0,0,2,"0","0","0","0","0","1","0","0","0","0","0","0","1",3,4,4,2,1,1,2,2,1,1,4,1,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3559","2",1,2,2,0,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",1,4,1,3,1,1,2,1,1,4,3,1,"4","0",1,4,"4","0",1,0,0,1,"1",7,3,"6",0,"1",0,0,0,0,1,0,0
"3560","2",5,1,1,0,0,0,1,"0","0","0","0","0","1","0","0","0","0","0","0","2",3,3,3,2,2,1,3,2,2,3,2,1,"5","1",4,4,"3","0",2,0,0,5,"6",0,0,"6",0,"0",0,0,0,0,1,0,0
"3562","1",2,1,2,2,0,0,2,"0","0","0","0","0","0","0","0","0","0","0","0","1",2,2,2,2,2,2,2,2,1,3,2,1,"1","1",5,4,"3","1",5,0,0,4,"6",0,0,"6",0,"1",0,0,1,0,0,0,0
"3563","2",2,1,1,0,0,0,1,"0","0","0","0","1","0","0","1","0","0","0","0","2",1,4,1,4,1,1,1,1,1,2,2,6,"5","1",5,4,"3","0",2,0,0,3,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
"3564","3",4,2,2,0,0,1,3,"0","0","1","1","0","0","0","0","0","0","0","0","2",3,3,3,3,1,1,2,1,1,1,2,1,"2","0",4,4,"3","0",1,0,0,5,"6",0,0,"6",0,"1",0,0,0,0,1,0,0
